year,precipitation,observed_boxcox_streamflow,modelled_boxcox_streamflow,gauge,streamflow_model,objective_function,optimiser
1969,1150.14855598,23.752670100133084,47.45025979165102,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1970,1378.66938041,69.61510370513668,67.80396915685486,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1971,1887.25022447,101.20281583909168,113.10183955674984,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1972,2015.5118112,136.54681147080785,124.52573961283412,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1973,2561.25424467,172.66745241953387,173.13348863007965,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1974,1980.32983294,152.69036788462026,121.39217941243186,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1975,2067.11382293,112.83670003224589,129.12178617459497,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1976,1961.7223983,165.1409766935481,119.73486735940888,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1977,2023.91294718,123.40452892184533,125.2740052490228,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1978,1377.42082337,77.89747075214405,67.69276368058622,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1979,2362.79912222,181.33127675352492,155.4576470762148,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1980,1349.85380748,72.13324732757489,65.23744683630935,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1981,1791.49632161,100.47831739478612,104.57330779489548,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1982,1632.1076953,111.55564983323532,90.37700956201138,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1983,1191.21049892,37.74742322177267,51.10753196654356,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1984,1692.58766496,78.07476027059647,95.76379095467638,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1985,1791.36439275,118.7891789961687,104.56155726108736,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1986,1389.90236248,38.32429784735217,68.80445938757062,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1987,1628.31399603,NA,90.03911540049168,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1988,1183.83035897,23.42342943926887,48.2180905046538,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1989,1617.95275553,112.04273145046388,86.88415566763257,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1990,1376.54391793,NA,65.38254709012978,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1991,1413.25193833,NA,68.65202758696056,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1992,1660.51668311,NA,90.67520540485368,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1993,1466.03976467,NA,73.35369133259582,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1994,956.13911034,NA,27.93826913093487,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1995,1291.34203676,NA,57.79385432644678,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1996,1821.67127237,NA,105.02879300829588,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1997,1803.25128257,107.91325417183748,105.6202892224128,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1998,1724.47380047,110.76522919667576,98.60379967847146,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1999,2287.536134,128.25680363006762,148.7541836522244,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2000,2158.2943408,141.26943470655655,137.24297935304529,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2001,1327.99871551,90.11820728484224,63.29087504699113,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2002,682.81795758,19.70502294212558,5.826433162169991,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2003,962.63453028,NA,30.748911061105645,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2004,2111.72586142,125.39613547721476,133.09525541040588,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2005,1030.01244619,NA,36.75007319364191,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2006,2595.32754035,164.882143072388,176.16830158034458,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2007,1320.04842694,60.28424245964703,62.58276512603794,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2008,1769.35973881,105.36699416050308,102.60166440627296,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2009,1401.87951055,75.19903200598986,69.87123039826014,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2010,2639.23379981,134.45288298796194,180.07890905601388,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2011,2093.09155086,143.6449509342739,131.43554959451265,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2012,1543.56913508,72.06882997640048,82.4911281469306,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2013,1613.42247607,54.87177116532428,88.71276945356107,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
2014,1804.43346182,110.3180887405628,105.72558261496069,107001B,streamflow_model_drought_precip_only,constant_sd_objective_function,cma_result
1959,1566.79728946,NA,84.603554499605,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1960,1386.25232094,NA,68.30021274299962,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1961,836.10166183,NA,18.62120874406817,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1962,1402.71915988,NA,69.78718025635938,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1963,1978.65608149,NA,121.79470248323838,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1964,1982.75118067,NA,122.16449291276972,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1965,1340.89326288,NA,64.2042568635758,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1966,752.59650075,NA,11.08063206288078,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1967,1622.8016622,NA,89.66079002452295,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1968,1385.57532886,72.09727647689769,68.23907986659087,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1969,1150.14855598,23.752670100133084,46.97987132491296,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1970,1378.66938041,69.61510370513668,67.61546770693451,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1971,1887.25022447,101.20281583909168,113.5406872217309,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1972,2015.5118112,136.54681147080785,125.12280163812925,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1973,2561.25424467,172.66745241953387,174.40373966082058,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1974,1980.32983294,152.69036788462026,121.94584345453576,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1975,2067.11382293,112.83670003224589,129.78250076715454,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1976,1961.7223983,165.1409766935481,120.26557859511368,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1977,2023.91294718,123.40452892184533,125.8814303174462,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1978,1377.42082337,77.89747075214405,67.50272209960688,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1979,2362.79912222,181.33127675352492,156.4830979992231,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1980,1349.85380748,72.13324732757489,65.01340054748255,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1981,1791.49632161,100.47831739478612,104.89404026362176,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1982,1632.1076953,111.55564983323532,90.50113157084954,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1983,1191.21049892,37.74742322177267,50.68779458873347,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1984,1692.58766496,78.07476027059647,95.9625167475119,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1985,1791.36439275,118.7891789961687,104.88212699176614,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1986,1389.90236248,38.32429784735217,68.62981414446895,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1987,1628.31399603,NA,90.15855777204692,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1988,1183.83035897,23.42342943926887,47.896312251629325,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1989,1617.95275553,112.04273145046388,87.09787989060908,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1990,1376.54391793,NA,65.29848656095413,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1991,1413.25193833,NA,68.61324745789571,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1992,1660.51668311,NA,90.94143345805878,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1993,1466.03976467,NA,73.38002650726048,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1994,956.13911034,NA,27.335627166728273,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1995,1291.34203676,NA,57.60469482359916,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1996,1821.67127237,NA,105.49380988753596,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1997,1803.25128257,107.91325417183748,105.9555217739481,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1998,1724.47380047,110.76522919667576,98.84185793756772,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
1999,2287.536134,128.25680363006762,149.6867955121887,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2000,2158.2943408,141.26943470655655,138.01616773979137,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2001,1327.99871551,90.11820728484224,63.03986987293773,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2002,682.81795758,19.70502294212558,4.779578946285447,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2003,962.63453028,NA,30.047218644507023,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2004,2111.72586142,125.39613547721476,133.81100023697354,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2005,1030.01244619,NA,36.13149337635512,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2006,2595.32754035,164.882143072388,177.4805830023916,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
2007,1320.04842694,60.28424245964703,62.3219530421179,107001B,streamflow_model_drought_precip_only,CO2_variable_objective_function,cma_result
